respondent_id,has_seen_any_star_wars_film,has_seen_any_star_wars_film_binary,is_star_wars_fan,is_star_wars_fan_binary,fan_segment,total_movies_seen,movie_consumption_segment,has_complete_movie_ranking,which_character_shot_first,is_familiar_with_expanded_universe,is_familiar_with_expanded_universe_binary,is_expanded_universe_fan,is_expanded_universe_fan_binary,is_star_trek_fan,is_star_trek_fan_binary,gender,age,household_income,education,location_census_region,has_demographic_info,average_character_opinion_score,audience_type,audience_type_order
3290572568.0,yes,1,no,0.0,not_fan,2,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,male,45-60,"$25,000 - $49,999",high school degree,south atlantic,1,0.2142857142857142,Explorador casual,3
3290572073.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,no,0.0,yes,1.0,male,30-44,"$50,000 - $99,999",bachelor degree,south atlantic,1,1.5714285714285714,Jedi fiel,1
3290569001.0,yes,1,yes,1.0,fan,4,medium_consumption,1,han,no,0.0,,,yes,1.0,male,> 60,"$25,000 - $49,999",some college or associate degree,middle atlantic,1,1.2142857142857142,Rebelde nostalgico,2
3290568339.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,no,0.0,,,yes,1.0,male,18-29,"$50,000 - $99,999",some college or associate degree,pacific,1,0.5714285714285714,Jedi fiel,1
3290565779.0,yes,1,yes,1.0,fan,4,medium_consumption,1,greedo,no,0.0,,,no,0.0,male,30-44,"$50,000 - $99,999",some college or associate degree,west south central,1,1.4615384615384617,Rebelde nostalgico,2
3290565768.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,yes,1.0,no,0.0,male,18-29,"$0 - $24,999",high school degree,new england,1,1.9285714285714288,Jedi fiel,1
3290565487.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3290561583.0,yes,1,yes,1.0,fan,4,medium_consumption,1,han,no,0.0,,,yes,1.0,male,45-60,"$150,000+",graduate degree,pacific,1,1.5714285714285714,Rebelde nostalgico,2
3290561192.0,yes,1,yes,1.0,fan,5,high_consumption,1,greedo,no,0.0,,,yes,1.0,female,30-44,"$50,000 - $99,999",bachelor degree,west south central,1,1.4285714285714286,Jedi fiel,1
3290555153.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,18-29,"$150,000+",bachelor degree,west south central,1,,Territorio neutral,4
3290553558.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3290552963.0,yes,1,no,0.0,not_fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,male,18-29,"$50,000 - $99,999",bachelor degree,new england,1,0.6428571428571429,Explorador casual,3
3290551809.0,yes,1,no,0.0,not_fan,3,medium_consumption,1,han,no,0.0,,,no,0.0,male,30-44,"$150,000+",bachelor degree,pacific,1,1.3076923076923077,Explorador casual,3
3290547819.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,18-29,"$0 - $24,999",bachelor degree,middle atlantic,1,,Territorio neutral,4
3290544886.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,yes,1.0,female,> 60,"$150,000+",bachelor degree,pacific,1,,Territorio neutral,4
3290544865.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,no,0.0,yes,1.0,male,45-60,"$50,000 - $99,999",some college or associate degree,pacific,1,1.7692307692307692,Jedi fiel,1
3290544012.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3290539653.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,yes,1.0,no,0.0,yes,1.0,female,18-29,"$0 - $24,999",some college or associate degree,east north central,1,1.1428571428571428,Jedi fiel,1
3290538433.0,yes,1,yes,1.0,fan,3,medium_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,30-44,"$25,000 - $49,999",bachelor degree,new england,1,1.0909090909090908,Rebelde nostalgico,2
3290536294.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,30-44,"$100,000 - $149,999",high school degree,new england,1,,Territorio neutral,4
3290532429.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,no,0.0,male,18-29,"$50,000 - $99,999",graduate degree,pacific,1,0.75,Jedi fiel,1
3290531735.0,yes,1,yes,1.0,fan,4,medium_consumption,1,greedo,no,0.0,,,yes,1.0,male,45-60,"$50,000 - $99,999",graduate degree,west south central,1,1.6153846153846154,Rebelde nostalgico,2
3290526356.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,18-29,"$25,000 - $49,999",some college or associate degree,east north central,1,,Territorio neutral,4
3290525782.0,yes,1,no,0.0,not_fan,1,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,45-60,"$100,000 - $149,999",graduate degree,south atlantic,1,1.625,Territorio neutral,4
3290524413.0,yes,1,no,0.0,not_fan,2,low_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,male,30-44,"$0 - $24,999",some college or associate degree,east north central,1,0.5714285714285714,Explorador casual,3
3290519884.0,yes,1,yes,1.0,fan,4,medium_consumption,1,han,yes,1.0,yes,1.0,yes,1.0,male,45-60,,bachelor degree,mountain,1,0.9230769230769232,Rebelde nostalgico,2
3290515688.0,yes,1,yes,1.0,fan,3,medium_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,female,45-60,,graduate degree,pacific,1,1.8888888888888888,Rebelde nostalgico,2
3290511533.0,yes,1,no,0.0,not_fan,6,high_consumption,1,han,yes,1.0,no,0.0,yes,1.0,male,> 60,,bachelor degree,south atlantic,1,1.4285714285714286,Explorador casual,3
3290506830.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,no,0.0,female,30-44,,graduate degree,mountain,1,0.6428571428571429,Jedi fiel,1
3290506333.0,yes,1,no,0.0,not_fan,3,medium_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,45-60,,bachelor degree,pacific,1,1.0909090909090908,Explorador casual,3
3290505081.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,yes,1.0,yes,1.0,yes,1.0,female,18-29,"$0 - $24,999",some college or associate degree,south atlantic,1,0.4285714285714285,Jedi fiel,1
3290500457.0,yes,1,yes,1.0,fan,3,medium_consumption,1,han,no,0.0,,,yes,1.0,male,45-60,"$100,000 - $149,999",some college or associate degree,south atlantic,1,1.0,Rebelde nostalgico,2
3290499954.0,yes,1,no,0.0,not_fan,6,high_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,30-44,"$25,000 - $49,999",some college or associate degree,middle atlantic,1,1.2727272727272727,Explorador casual,3
3290499953.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3290496822.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,no,0.0,female,30-44,,bachelor degree,west north central,1,1.3571428571428572,Jedi fiel,1
3290491807.0,yes,1,yes,1.0,fan,3,medium_consumption,1,han,no,0.0,,,yes,1.0,,,,,,0,1.0,Rebelde nostalgico,2
3290477551.0,yes,1,yes,1.0,fan,5,high_consumption,1,greedo,no,0.0,,,yes,1.0,male,> 60,,some college or associate degree,east north central,1,1.8333333333333333,Jedi fiel,1
3290475079.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,> 60,"$100,000 - $149,999",bachelor degree,south atlantic,1,,Territorio neutral,4
3290474953.0,yes,1,no,0.0,not_fan,6,high_consumption,1,han,no,0.0,,,no,0.0,male,> 60,,graduate degree,west south central,1,0.5,Explorador casual,3
3290471553.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,yes,1.0,yes,1.0,male,45-60,"$0 - $24,999",bachelor degree,new england,1,1.8571428571428568,Jedi fiel,1
3290467062.0,yes,1,yes,1.0,fan,5,high_consumption,1,han,no,0.0,,,yes,1.0,male,30-44,"$0 - $24,999",bachelor degree,new england,1,0.7142857142857143,Jedi fiel,1
3290467000.0,yes,1,no,0.0,not_fan,1,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,45-60,"$50,000 - $99,999",graduate degree,east north central,1,0.75,Territorio neutral,4
3290464481.0,yes,1,yes,1.0,fan,4,medium_consumption,1,han,no,0.0,,,yes,1.0,female,45-60,"$50,000 - $99,999",some college or associate degree,middle atlantic,1,1.0769230769230769,Rebelde nostalgico,2
3290463350.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,45-60,"$100,000 - $149,999",high school degree,pacific,1,,Territorio neutral,4
3290461599.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,no,0.0,yes,1.0,male,> 60,"$50,000 - $99,999",some college or associate degree,south atlantic,1,1.2857142857142858,Jedi fiel,1
3290461455.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3290448644.0,yes,1,no,0.0,not_fan,2,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,> 60,"$50,000 - $99,999",bachelor degree,pacific,1,1.75,Explorador casual,3
3290444421.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,yes,1.0,no,0.0,yes,1.0,female,18-29,"$0 - $24,999",bachelor degree,south atlantic,1,0.6428571428571429,Jedi fiel,1
3290439063.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,yes,1.0,yes,1.0,male,18-29,"$25,000 - $49,999",some college or associate degree,south atlantic,1,0.3571428571428571,Jedi fiel,1
3290437717.0,yes,1,no,0.0,not_fan,3,medium_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,> 60,,graduate degree,pacific,1,1.8888888888888888,Explorador casual,3
3290432874.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3290432121.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,> 60,,some college or associate degree,east north central,1,,Territorio neutral,4
3290428766.0,yes,1,no,0.0,not_fan,2,low_consumption,1,han,no,0.0,,,no,0.0,female,30-44,,some college or associate degree,middle atlantic,1,1.0,Explorador casual,3
3290427764.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,yes,1.0,yes,1.0,yes,1.0,female,> 60,"$100,000 - $149,999",some college or associate degree,east south central,1,1.7142857142857142,Jedi fiel,1
3290426384.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,yes,1.0,no,0.0,yes,1.0,male,45-60,"$100,000 - $149,999",bachelor degree,east north central,1,1.6153846153846154,Jedi fiel,1
3290426289.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3290423155.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,male,45-60,"$150,000+",graduate degree,west south central,1,0.5,Jedi fiel,1
3290421738.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,no,0.0,female,18-29,"$0 - $24,999",some college or associate degree,pacific,1,-0.1428571428571428,Jedi fiel,1
3290417966.0,yes,1,yes,1.0,fan,3,medium_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,female,> 60,"$25,000 - $49,999",some college or associate degree,east north central,1,1.7777777777777777,Rebelde nostalgico,2
3290412412.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3290411058.0,yes,1,yes,1.0,fan,2,low_consumption,1,han,no,0.0,,,no,0.0,female,45-60,"$100,000 - $149,999",high school degree,east north central,1,1.8333333333333333,Rebelde nostalgico,2
3290409431.0,yes,1,no,0.0,not_fan,3,medium_consumption,1,han,no,0.0,,,no,0.0,female,> 60,"$25,000 - $49,999",high school degree,east north central,1,0.7857142857142857,Explorador casual,3
3290409075.0,yes,1,no,0.0,not_fan,5,high_consumption,1,i don't understand this question,no,0.0,,,no,0.0,male,45-60,"$150,000+",graduate degree,middle atlantic,1,0.7272727272727273,Explorador casual,3
3290407409.0,yes,1,yes,1.0,fan,4,medium_consumption,1,greedo,no,0.0,,,no,0.0,female,18-29,"$0 - $24,999",bachelor degree,mountain,1,1.5,Rebelde nostalgico,2
3290401956.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,no,0.0,yes,1.0,female,30-44,"$150,000+",bachelor degree,pacific,1,0.9230769230769232,Jedi fiel,1
3290398978.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,45-60,,graduate degree,south atlantic,1,,Territorio neutral,4
3290394872.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,female,30-44,"$50,000 - $99,999",bachelor degree,east south central,1,1.7857142857142858,Jedi fiel,1
3290392454.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,yes,1.0,yes,1.0,male,45-60,,some college or associate degree,middle atlantic,1,1.3571428571428572,Jedi fiel,1
3290392264.0,yes,1,no,0.0,not_fan,6,high_consumption,1,greedo,yes,1.0,no,0.0,yes,1.0,female,> 60,"$150,000+",some college or associate degree,south atlantic,1,1.2142857142857142,Explorador casual,3
3290391985.0,yes,1,yes,1.0,fan,2,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,> 60,"$50,000 - $99,999",graduate degree,south atlantic,1,1.2,Rebelde nostalgico,2
3290386524.0,yes,1,yes,1.0,fan,4,medium_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,female,> 60,"$50,000 - $99,999",graduate degree,west south central,1,0.9285714285714286,Rebelde nostalgico,2
3290380140.0,yes,1,no,0.0,not_fan,0,no_movies_seen,1,i don't understand this question,no,0.0,,,no,0.0,male,> 60,"$25,000 - $49,999",bachelor degree,east north central,1,2.0,Territorio neutral,4
3290374523.0,yes,1,yes,1.0,fan,5,high_consumption,1,greedo,yes,1.0,yes,1.0,yes,1.0,male,> 60,"$25,000 - $49,999",some college or associate degree,new england,1,1.0,Jedi fiel,1
3290371734.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,18-29,,some college or associate degree,south atlantic,1,,Territorio neutral,4
3290371532.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3290371101.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3290365225.0,yes,1,yes,1.0,fan,4,medium_consumption,1,han,no,0.0,,,yes,1.0,female,> 60,,graduate degree,new england,1,0.75,Rebelde nostalgico,2
3290364952.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,no,0.0,,,no,0.0,male,45-60,"$0 - $24,999",some college or associate degree,east north central,1,1.25,Jedi fiel,1
3290359700.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,30-44,"$100,000 - $149,999",some college or associate degree,pacific,1,,Territorio neutral,4
3290358751.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,> 60,"$150,000+",graduate degree,middle atlantic,1,,Territorio neutral,4
3290350512.0,yes,1,yes,1.0,fan,5,high_consumption,1,greedo,no,0.0,,,yes,1.0,female,18-29,"$50,000 - $99,999",bachelor degree,middle atlantic,1,0.7142857142857143,Jedi fiel,1
3290347473.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,no,0.0,,,yes,1.0,male,18-29,"$25,000 - $49,999",some college or associate degree,south atlantic,1,0.5714285714285714,Jedi fiel,1
3290344571.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,yes,1.0,yes,1.0,yes,1.0,male,> 60,"$50,000 - $99,999",bachelor degree,east north central,1,1.2142857142857142,Jedi fiel,1
3290343366.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,no,0.0,female,45-60,"$50,000 - $99,999",graduate degree,new england,1,1.0769230769230769,Jedi fiel,1
3290342169.0,yes,1,no,0.0,not_fan,2,low_consumption,1,han,no,0.0,,,no,0.0,male,18-29,"$50,000 - $99,999",some college or associate degree,west north central,1,1.4545454545454546,Explorador casual,3
3290342102.0,yes,1,yes,1.0,fan,3,medium_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,female,> 60,"$150,000+",bachelor degree,west north central,1,1.8,Rebelde nostalgico,2
3290340804.0,yes,1,yes,1.0,fan,2,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,male,> 60,"$50,000 - $99,999",high school degree,south atlantic,1,2.0,Rebelde nostalgico,2
3290337251.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,male,> 60,"$50,000 - $99,999",graduate degree,south atlantic,1,2.0,Jedi fiel,1
3290335343.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3290329580.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,30-44,,,new england,1,,Territorio neutral,4
3290328309.0,yes,1,yes,1.0,fan,4,medium_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,30-44,"$50,000 - $99,999",bachelor degree,south atlantic,1,1.1,Rebelde nostalgico,2
3290325811.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,yes,1.0,yes,1.0,male,30-44,"$25,000 - $49,999",bachelor degree,west south central,1,0.8571428571428571,Jedi fiel,1
3290324518.0,yes,1,no,0.0,not_fan,3,medium_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,> 60,"$25,000 - $49,999",some college or associate degree,south atlantic,1,1.5454545454545454,Explorador casual,3
3290320007.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,no,0.0,yes,1.0,male,30-44,"$25,000 - $49,999",bachelor degree,new england,1,1.7142857142857142,Jedi fiel,1
3290318577.0,yes,1,no,0.0,not_fan,3,medium_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,30-44,"$25,000 - $49,999",some college or associate degree,pacific,1,0.6923076923076923,Explorador casual,3
3290317691.0,yes,1,yes,1.0,fan,5,high_consumption,1,han,yes,1.0,yes,1.0,yes,1.0,female,30-44,"$150,000+",graduate degree,pacific,1,0.8333333333333334,Jedi fiel,1
3290316632.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,male,> 60,,high school degree,south atlantic,1,1.0,Jedi fiel,1
3290316375.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,no,0.0,,,yes,1.0,female,> 60,"$0 - $24,999",some college or associate degree,pacific,1,2.0,Jedi fiel,1
3290315336.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,yes,1.0,yes,1.0,yes,1.0,female,45-60,"$100,000 - $149,999",bachelor degree,middle atlantic,1,1.7272727272727273,Jedi fiel,1
3290310304.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,> 60,"$0 - $24,999",high school degree,west south central,1,,Territorio neutral,4
3290309722.0,yes,1,yes,1.0,fan,3,medium_consumption,1,han,yes,1.0,yes,1.0,yes,1.0,female,> 60,"$100,000 - $149,999",bachelor degree,pacific,1,1.5,Rebelde nostalgico,2
3290309711.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,male,45-60,"$50,000 - $99,999",graduate degree,pacific,1,1.25,Jedi fiel,1
3290304610.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3290297761.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,30-44,"$25,000 - $49,999",some college or associate degree,south atlantic,1,,Territorio neutral,4
3290296317.0,yes,1,no,0.0,not_fan,2,low_consumption,1,greedo,no,0.0,,,no,0.0,female,45-60,"$100,000 - $149,999",bachelor degree,west south central,1,1.5555555555555556,Explorador casual,3
3290295809.0,yes,1,no,0.0,not_fan,3,medium_consumption,1,i don't understand this question,no,0.0,,,no,0.0,male,45-60,,graduate degree,east north central,1,1.4285714285714286,Explorador casual,3
3290294922.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,> 60,"$100,000 - $149,999",graduate degree,east north central,1,,Territorio neutral,4
3290294142.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3290292697.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,no,0.0,yes,1.0,female,45-60,"$150,000+",bachelor degree,mountain,1,0.6428571428571429,Jedi fiel,1
3290289176.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3290287101.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,> 60,"$50,000 - $99,999",high school degree,south atlantic,1,,Territorio neutral,4
3290283817.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,yes,1.0,no,0.0,yes,1.0,female,> 60,,high school degree,pacific,1,0.7142857142857143,Jedi fiel,1
3290283139.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,yes,1.0,yes,1.0,yes,1.0,female,> 60,"$50,000 - $99,999",high school degree,east north central,1,1.5714285714285714,Jedi fiel,1
3290280642.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,45-60,"$0 - $24,999",graduate degree,west south central,1,,Territorio neutral,4
3290279732.0,yes,1,no,0.0,not_fan,6,high_consumption,1,greedo,no,0.0,,,no,0.0,male,30-44,"$50,000 - $99,999",high school degree,middle atlantic,1,0.2142857142857142,Explorador casual,3
3290269777.0,yes,1,no,0.0,not_fan,6,high_consumption,1,greedo,yes,1.0,no,0.0,no,0.0,female,> 60,"$50,000 - $99,999",graduate degree,mountain,1,1.4285714285714286,Explorador casual,3
3290268027.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,> 60,,bachelor degree,east north central,1,,Territorio neutral,4
3290266084.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,male,> 60,,graduate degree,west south central,1,1.0909090909090908,Jedi fiel,1
3290262568.0,yes,1,no,0.0,not_fan,6,high_consumption,1,i don't understand this question,no,0.0,,,no,0.0,male,45-60,"$25,000 - $49,999",graduate degree,east north central,1,0.0,Explorador casual,3
3290257673.0,yes,1,no,0.0,not_fan,6,high_consumption,1,i don't understand this question,no,0.0,,,no,0.0,male,45-60,"$50,000 - $99,999",some college or associate degree,east north central,1,0.7142857142857143,Explorador casual,3
3290249464.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,,,,,,0,,Territorio neutral,4
3290248279.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,> 60,"$100,000 - $149,999",graduate degree,west south central,1,,Territorio neutral,4
3290248167.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,,Territorio neutral,4
3290229579.0,yes,1,no,0.0,not_fan,2,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,> 60,,some college or associate degree,pacific,1,1.7,Explorador casual,3
