respondent_id,movie_code,has_seen_movie,movie_title,film_key,episode_order
3291184745.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291181010.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291159863.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291145258.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291141478.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291139156.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3291121359.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3291119656.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291101925.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291094347.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291092094.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3291077381.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291075212.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291064417.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3291063226.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291060156.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3291056296.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291052728.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291051343.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291045360.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291043176.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291042516.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291037640.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3291034202.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291033668.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3291032418.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3291029281.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3291028446.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291024297.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291023456.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291022655.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291022275.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3291022013.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3291019033.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291018581.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3291015347.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3291014757.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291009055.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3291007877.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3291006540.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3291002672.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3291001879.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3290999912.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3290998457.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3290996933.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3290994001.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3290992477.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3290992371.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3290987996.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3290984063.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3290980789.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3290977827.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
3290976539.0,seen_episode_i_the_phantom_menace,0,Episode I: The Phantom Menace,the_phantom_menace,1
3290975724.0,seen_episode_i_the_phantom_menace,1,Episode I: The Phantom Menace,the_phantom_menace,1
